Tempo de resposta,Latencia,"Error (0 = OK, 1 = Error)",Timestamp,CPU (%),Memoria (MB)
0.261089563369751,0.230577,0,2024-09-12 16:33:17,0.0,3901.3125
0.26132822036743164,0.227289,0,2024-09-12 16:33:17,0.0,3901.31640625
0.4830927848815918,0.476411,0,2024-09-12 16:33:17,0.0,3901.3203125
0.6270837783813477,0.614976,0,2024-09-12 16:33:17,0.0,3901.375
0.6613144874572754,0.670092,0,2024-09-12 16:33:17,0.0,3901.375
0.8137352466583252,0.763794,0,2024-09-12 16:33:17,0.0,3901.375
0.9256620407104492,0.930558,0,2024-09-12 16:33:17,0.0,3905.9296875
0.9256620407104492,0.932679,0,2024-09-12 16:33:17,0.0,3910.0
1.0933899879455566,1.085757,0,2024-09-12 16:33:17,0.0,3910.0
1.2223351001739502,1.212759,0,2024-09-12 16:33:17,0.0,3910.0
1.3643121719360352,1.355611,0,2024-09-12 16:33:17,0.0,3909.9921875
1.5101659297943115,1.496179,0,2024-09-12 16:33:17,0.0,3909.99609375
1.573676347732544,1.574055,0,2024-09-12 16:33:18,24.3,3910.99609375
1.855849027633667,1.734285,1,2024-09-12 16:33:18,23.4,3909.9453125
1.9141337871551514,1.748445,1,2024-09-12 16:33:18,26.2,3926.109375
1.912489652633667,1.745148,1,2024-09-12 16:33:18,23.2,3925.1640625
1.9114959239959717,1.75951,1,2024-09-12 16:33:18,23.1,3941.01953125
1.9051182270050049,1.896399,1,2024-09-12 16:33:18,23.2,3939.375
1.916140079498291,1.757729,1,2024-09-12 16:33:18,16.0,3954.91796875
1.8938446044921875,1.88021,0,2024-09-12 16:33:18,18.7,3950.765625
1.8948657512664795,1.880165,0,2024-09-12 16:33:18,21.5,3953.9921875
1.8977429866790771,1.894896,1,2024-09-12 16:33:19,18.4,3944.13671875
1.9760560989379883,1.93498,0,2024-09-12 16:33:19,16.9,3943.5390625
2.0541045665740967,2.031452,0,2024-09-12 16:33:19,11.4,3950.28515625
2.075061559677124,2.075062,1,2024-09-12 16:33:19,13.8,3953.37890625
2.1626453399658203,2.167745,0,2024-09-12 16:33:19,19.0,3950.796875
2.3187854290008545,2.259427,0
2.422922134399414,2.368377,0,2024-09-12 16:33:19,19.0,3950.83984375
2.5713486671447754,2.561527,0,2024-09-12 16:33:19,19.0,3950.796875
2.675671100616455,2.675806,0,2024-09-12 16:33:19,19.1,3950.83203125
2.796257257461548,2.789781,0,2024-09-12 16:33:19,23.1,3948.8046875
2.9300742149353027,2.928228,0,2024-09-12 16:33:19,21.5,3946.42578125
3.0678961277008057,3.022582,0,2024-09-12 16:33:19,19.1,3947.140625
3.2456002235412598,3.25864,0,2024-09-12 16:33:19,19.0,3947.12890625
3.3094000816345215,3.287591,1,2024-09-12 16:33:19,18.4,3947.859375
3.2934975624084473,3.275844,1,2024-09-12 16:33:19,27.5,3959.3828125
3.292461395263672,3.284545,1,2024-09-12 16:33:19,19.4,3959.9375
3.3737380504608154,3.384318,0,2024-09-12 16:33:20,23.2,3956.60546875
3.4837164878845215,3.482402,1,2024-09-12 16:33:20,20.4,3946.640625
3.4482710361480713,3.446916,0,2024-09-12 16:33:20,17.6,3944.70703125
3.5788183212280273,3.577604,0,2024-09-12 16:33:20,18.7,3944.58984375
3.6924805641174316,3.648727,1,2024-09-12 16:33:20,16.7,3945.9921875
3.707988977432251,3.700551,1,2024-09-12 16:33:20,16.8,3951.61328125
3.7153799533843994,3.697914,0,2024-09-12 16:33:20,14.2,3949.609375
3.726025342941284,3.70449,1,2024-09-12 16:33:20,16.1,3949.50390625
3.8715152740478516,3.847698,0,2024-09-12 16:33:21,13.0,3952.42578125
4.031989097595215,4.043892,1,2024-09-12 16:33:21,17.3,3980.015625
4.031224489212036,4.031994,0,2024-09-12 16:33:21,17.4,3980.1328125
4.059221267700195,4.051792,0,2024-09-12 16:33:21,17.1,3980.03515625
4.193598747253418,4.186754,0,2024-09-12 16:33:21,16.1,3943.07421875
4.310968637466431,4.309055,0,2024-09-12 16:33:21,17.4,3944.62890625
4.499102592468262,4.501652,0,2024-09-12 16:33:21,23.4,3941.8984375
4.646715879440308,4.643791,0,2024-09-12 16:33:21,18.7,3945.265625
4.779642820358276,4.779766,0,2024-09-12 16:33:21,15.3,3954.12109375
4.779642820358276,4.78583,0,2024-09-12 16:33:21,15.5,3952.53125
4.976253271102905,4.96039,0,2024-09-12 16:33:21,15.9,3952.02734375
5.128600358963013,5.13372,0,2024-09-12 16:33:21,19.3,3949.87890625
5.177674055099487,5.145372,0,2024-09-12 16:33:21,18.7,3949.671875
5.294117212295532,5.289816,0,2024-09-12 16:33:21,16.5,3948.72265625
5.3089048862457275,5.300904,1,2024-09-12 16:33:21,26.1,3960.15625
5.440778970718384,5.413653,0,2024-09-12 16:33:21,21.0,3955.57421875
5.596158504486084,5.542862,0,2024-09-12 16:33:22,17.9,3955.12109375
5.659407615661621,5.647076,0,2024-09-12 16:33:22,21.6,3955.0234375
5.77292799949646,5.776473,1,2024-09-12 16:33:22,17.2,3954.92578125
5.753944396972656,5.75088,0,2024-09-12 16:33:22,18.6,3954.84375
5.898733615875244,5.902196,1,2024-09-12 16:33:22,11.6,3952.60546875
5.902214527130127,5.88933,0,2024-09-12 16:33:22,14.8,3948.37109375
6.023839950561523,6.024994,0,2024-09-12 16:33:22,17.7,3946.34375
6.147397041320801,6.143999,0,2024-09-12 16:33:23,17.8,3961.89453125
6.275346517562866,6.262989,1,2024-09-12 16:33:23,17.6,3956.95703125
6.284115791320801,6.277719,1,2024-09-12 16:33:23,17.7,3956.87109375
6.3042309284210205,6.269004,0,2024-09-12 16:33:23,17.4,3956.796875
6.418843984603882,6.396348,1,2024-09-12 16:33:23,16.0,3991.0234375
6.449170827865601,6.432911,0,2024-09-12 16:33:23,18.0,3948.9765625
6.630634784698486,6.617456,0,2024-09-12 16:33:23,17.8,3955.96875
6.630634784698486,6.614912,0,2024-09-12 16:33:23,17.8,3956.25390625
6.757307291030884,6.737144,0,2024-09-12 16:33:23,16.0,3953.2734375
6.899606704711914,6.881221,0,2024-09-12 16:33:23,15.5,3953.1328125
6.9128193855285645,6.890009,1,2024-09-12 16:33:23,20.1,3953.03515625
7.022582054138184,7.015101,0,2024-09-12 16:33:23,21.0,3959.58984375
7.134817123413086,7.12203,0,2024-09-12 16:33:24,17.0,3960.07421875
7.227602243423462,7.226041,0,2024-09-12 16:33:24,16.7,3959.8046875
7.38644003868103,7.368093,1,2024-09-12 16:33:24,17.4,3959.26171875
7.40195894241333,7.381492,0,2024-09-12 16:33:24,17.2,3958.40234375
7.6312432289123535,7.617452,0,2024-09-12 16:33:24,17.2,3958.171875
7.6312432289123535,7.566167,0,2024-09-12 16:33:24,14.5,3958.05859375
7.618125677108765,7.613927,1,2024-09-12 16:33:24,20.1,3956.21875
7.774395227432251,7.761137,0,2024-09-12 16:33:24,19.9,3951.7265625
