Tempo de resposta,Latencia,"Error (0 = OK, 1 = Error)",Timestamp,CPU (%),Memoria (MB)
9.458852767944336,9.438594,0,2024-09-12 11:08:29,7.5,3589.9609375
9.505289077758789,9.482723,0,2024-09-12 11:08:29,19.0,3590.11328125
9.626872777938843,9.603075,0,2024-09-12 11:08:29,20.0,3588.4453125
9.561888694763184,9.541968,0,2024-09-12 11:08:29,17.4,3588.3671875
9.586791753768921,9.567805,0,2024-09-12 11:08:29,13.1,3588.3359375
9.644263744354248,9.626633,0,2024-09-12 11:08:29,16.7,3588.13671875
9.684864521026611,9.653469,0,2024-09-12 11:08:29,20.8,3588.1484375
9.739874839782715,9.718678,0,2024-09-12 11:08:29,14.5,3588.8515625
9.780842781066895,9.760205,0,2024-09-12 11:08:29,8.0,3588.203125
9.779848337173462,9.754091,0,2024-09-12 11:08:30,9.5,3587.85546875
9.887851476669312,9.865379,0,2024-09-12 11:08:30,16.7,3587.7578125
9.911843061447144,9.888743,0,2024-09-12 11:08:30,15.1,3588.3515625
9.899836778640747,9.868809,0,2024-09-12 11:08:30,22.0,3588.75
9.913841247558594,9.896792,0,2024-09-12 11:08:30,16.0,3589.765625
10.02428388595581,9.996021,0,2024-09-12 11:08:30,28.6,3594.06640625
10.023882389068604,10.007195,0,2024-09-12 11:08:30,34.5,3594.90625
10.14388632774353,10.119523,0,2024-09-12 11:08:30,44.4,3588.0625
10.090882301330566,10.074791,0,2024-09-12 11:08:30,27.8,3588.66015625
10.155835390090942,10.136424,0,2024-09-12 11:08:30,24.1,3589.32421875
10.164792537689209,10.139235,0,2024-09-12 11:08:30,23.0,3589.41796875
10.231792688369751,10.209208,0,2024-09-12 11:08:30,15.5,3589.3515625
10.30302882194519,10.285498,0,2024-09-12 11:08:30,13.1,3591.625
10.281258344650269,10.256009,0,2024-09-12 11:08:30,17.9,3604.9765625
10.299996376037598,10.272465,0,2024-09-12 11:08:30,26.4,3619.76953125
10.33882999420166,10.318294,0,2024-09-12 11:08:30,34.7,3613.47265625
10.376837491989136,10.356533,0,2024-09-12 11:08:30,28.2,3584.4609375
10.416829586029053,10.397137,0,2024-09-12 11:08:30,11.3,3595.91015625
10.444830417633057,10.426292,0,2024-09-12 11:08:30,15.4,3595.34375
10.445249319076538,10.410966,0,2024-09-12 11:08:30,15.1,3595.88671875
10.473834991455078,10.439807,0,2024-09-12 11:08:30,17.1,3596.15234375
10.502835273742676,10.471876,0,2024-09-12 11:08:30,19.8,3594.9765625
10.519249677658081,10.499436,0,2024-09-12 11:08:30,20.5,3594.96875
