Tempo de resposta,Latencia,"Error (0 = OK, 1 = Error)",Timestamp,CPU (%),Memória (MB)
24.563575744628906,24.547052,1,2024-09-12 12:26:07,12.1,3348.05859375
24.637583255767822,24.616281,0,2024-09-12 12:26:08,7.8,3346.24609375
24.73257303237915,24.709375,0,2024-09-12 12:26:08,10.6,3346.12109375
24.807274103164673,24.791505,1,2024-09-12 12:26:08,9.3,3346.10546875
24.8555691242218,24.83306,0,2024-09-12 12:26:08,5.6,3346.0078125
24.967576026916504,24.943435,0,2024-09-12 12:26:08,8.3,3345.42578125
25.07156777381897,25.049451,0,2024-09-12 12:26:08,12.5,3348.20703125
25.19556760787964,25.180714,0,2024-09-12 12:26:08,6.5,3348.0703125
25.24057912826538,25.226319,1,2024-09-12 12:26:08,14.9,3347.8984375
25.320576906204224,25.297825,0,2024-09-12 12:26:08,24.7,3340.09375
25.451704740524292,25.426045,0,2024-09-12 12:26:09,12.7,3342.7265625
25.545143127441406,25.522483,0,2024-09-12 12:26:09,11.0,3344.6953125
25.655634880065918,25.629079,0,2024-09-12 12:26:09,10.0,3346.07421875
25.760615348815918,25.745211,0,2024-09-12 12:26:09,6.3,3345.80859375
25.88969087600708,25.867668,0,2024-09-12 12:26:09,8.2,3347.484375
26.00906252861023,25.985446,0,2024-09-12 12:26:09,13.1,3349.94921875
26.107128381729126,26.092557,0,2024-09-12 12:26:09,10.3,3350.37890625
26.234550714492798,26.223494,0,2024-09-12 12:26:09,13.2,3352.6328125
26.3665452003479,26.343324,0,2024-09-12 12:26:09,6.9,3350.22265625
26.493544578552246,26.47207,0,2024-09-12 12:26:09,14.6,3350.07421875
26.595543384552002,26.581203,1,2024-09-12 12:26:09,7.7,3350.01953125
26.60154151916504,26.584483,0,2024-09-12 12:26:09,6.2,3349.9453125
26.67356562614441,26.657864,1,2024-09-12 12:26:10,13.9,3349.8515625
26.72554039955139,26.699372,0,2024-09-12 12:26:10,7.3,3345.95703125
26.74254035949707,26.725051,1,2024-09-12 12:26:10,16.2,3345.87109375
26.73654055595398,26.720488,1,2024-09-12 12:26:10,6.8,3345.81640625
26.852524518966675,26.827405,0,2024-09-12 12:26:10,13.9,3345.2578125
26.978044271469116,26.960928,0,2024-09-12 12:26:10,10.7,3351.7421875
27.102800607681274,27.078361,0,2024-09-12 12:26:10,14.8,3351.5859375
27.22552728652954,27.202688,0,2024-09-12 12:26:10,7.9,3351.48828125
27.346526622772217,27.322801,0,2024-09-12 12:26:10,8.9,3351.40625
27.47075366973877,27.446746,0,2024-09-12 12:26:11,16.7,3374.41015625
27.59045100212097,27.574193,0,2024-09-12 12:26:11,8.3,3346.43359375
27.705450773239136,27.678147,0,2024-09-12 12:26:11,10.1,3346.609375
27.80759882926941,27.782067,0,2024-09-12 12:26:11,12.3,3347.96484375
27.94451928138733,27.921268,0,2024-09-12 12:26:11,8.1,3349.04296875
28.059518575668335,28.034769,0,2024-09-12 12:26:11,8.3,3348.94140625
28.19351363182068,28.167785,0,2024-09-12 12:26:11,10.3,3348.953125
28.3075110912323,28.274721,0,2024-09-12 12:26:11,12.3,3351.20703125
28.42651104927063,28.403567,0,2024-09-12 12:26:11,7.9,3350.90234375
28.54150891304016,28.515541,0,2024-09-12 12:26:11,17.4,3355.4140625
28.653507232666016,28.636089,0,2024-09-12 12:26:11,11.3,3355.33984375
28.7495059967041,28.734327,1,2024-09-12 12:26:11,5.3,3355.25
28.778507709503174,28.761566,1,2024-09-12 12:26:12,5.3,3352.58203125
28.779508352279663,28.762485,1,2024-09-12 12:26:12,7.9,3352.4765625
28.789507150650024,28.759157,0,2024-09-12 12:26:12,8.8,3352.421875
28.90150737762451,28.877996,0,2024-09-12 12:26:12,6.8,3352.3125
29.003511667251587,28.983361,1,2024-09-12 12:26:12,15.2,3351.76953125
28.997503995895386,28.985673,0,2024-09-12 12:26:12,6.8,3356.32421875
29.13149881362915,29.111821,0,2024-09-12 12:26:12,14.3,3355.92578125
29.238497257232666,29.220774,0,2024-09-12 12:26:12,10.1,3355.7109375
29.348496437072754,29.33405,1,2024-09-12 12:26:13,12.5,3355.58203125
29.379496574401855,29.36401,0,2024-09-12 12:26:13,15.2,3367.3984375
29.47349715232849,29.455222,1,2024-09-12 12:26:13,12.5,3350.76171875
29.501495122909546,29.476844,0,2024-09-12 12:26:13,8.3,3351.31640625
29.640492916107178,29.611865,0,2024-09-12 12:26:13,10.7,3351.453125
29.75049090385437,29.732389,0,2024-09-12 12:26:13,9.5,3351.4296875
29.869490146636963,29.846006,0,2024-09-12 12:26:13,7.4,3351.421875
29.97776174545288,29.952278,0,2024-09-12 12:26:13,16.9,3352.40234375
30.098484992980957,30.07867,0,2024-09-12 12:26:13,9.2,3353.453125
30.228484630584717,30.203782,0,2024-09-12 12:26:13,9.2,3353.86328125
30.36348295211792,30.341356,0,2024-09-12 12:26:13,23.4,3361.12890625
30.47547960281372,30.450941,0,2024-09-12 12:26:13,39.2,3376.2421875
30.60190510749817,30.575999,0,2024-09-12 12:26:13,15.3,3369.26953125
30.720484495162964,30.699776,0,2024-09-12 12:26:14,12.5,3368.93359375
30.780477046966553,30.765751,1,2024-09-12 12:26:14,9.6,3364.37890625
30.855477809906006,30.835462,0,2024-09-12 12:26:14,14.3,3364.28125
30.921475648880005,30.904361,1,2024-09-12 12:26:14,22.6,3363.765625
30.981751680374146,30.956361,0,2024-09-12 12:26:14,9.2,3363.6796875
31.078723430633545,31.066766,0,2024-09-12 12:26:14,11.9,3363.10546875
31.220471382141113,31.19398,0,2024-09-12 12:26:14,6.0,3363.0
31.318470239639282,31.306221,0,2024-09-12 12:26:14,23.5,3380.6796875
31.441465616226196,31.430645,0,2024-09-12 12:26:14,16.7,3378.43359375
31.581463098526,31.559044,0,2024-09-12 12:26:15,16.2,3378.31640625
31.62646174430847,31.611396,1,2024-09-12 12:26:15,6.5,3377.21484375
31.62646174430847,31.612367,1,2024-09-12 12:26:15,17.1,3376.828125
31.721463918685913,31.696508,0,2024-09-12 12:26:15,16.5,3412.953125
31.81346321105957,31.788841,0,2024-09-12 12:26:15,13.7,3374.4609375
31.93640923500061,31.923711,0,2024-09-12 12:26:15,14.1,3375.4375
32.06146001815796,32.035505,0,2024-09-12 12:26:15,6.9,3376.6015625
32.16645574569702,32.145529,0,2024-09-12 12:26:15,7.9,3376.34765625
32.30147051811218,32.279139,0,2024-09-12 12:26:15,11.9,3382.29296875
32.385451793670654,32.373056,0,2024-09-12 12:26:15,12.9,3382.1015625
32.39945197105408,32.387468,1,2024-09-12 12:26:15,16.0,3381.1640625
32.524450063705444,32.500668,0,2024-09-12 12:26:16,6.7,3378.20703125
32.63545203208923,32.621901,0,2024-09-12 12:26:16,26.8,3377.21875
32.75977921485901,32.743135,1,2024-09-12 12:26:16,32.1,3378.25
